pris_idx,vac_idx,energy,vac_type,formation_energy
1343,3,-1347.7578,O,9.675019549999888
1236,3,-1118.9744,B,9.67538658333342
1343,4,-1347.7557,O,9.677119550000045
511,3,-1359.2809,O,9.678019550000045
106,15,-1250.1398,O,9.678719550000096
149,1,-1259.8306,Ba,9.679145500000004
517,4,-1576.5274,O,9.68121955000015
146,1,-922.07347,Ba,9.68209550000006
293,16,-542.2762,Te,9.692239666666636
1330,34,-1448.2746,Te,9.695279666666693
1019,1,-976.59471,Mn,9.695416206896653
191,1,-1050.1976,Ba,9.696345500000008
120,2,-1003.2835,C,9.696677249999992
1325,40,-1448.1919,Te,9.696779666666773
515,4,-2109.5656,O,9.701719550000234
295,6,-727.493,Te,9.701819666666552
1332,1,-1409.8962,Sr,9.70260210000015
742,4,-1035.527,C,9.703477250000104
904,2,-1457.2115,S,9.704332187500086
872,2,-1090.6696,Mg,9.706295700000055
142,1,-870.76265,Ba,9.70647550000001
198,1,-1136.8847,Ba,9.708245499999975
1327,12,-717.68121,Te,9.709129666666628
903,3,-968.56002,S,9.710582187499996
461,7,-1304.2126,O,9.711419550000072
296,18,-543.26815,Te,9.71221966666667
558,5,-1071.51,O,9.71481955000013
1329,11,-711.49953,Te,9.71555966666665
248,1,-764.2002,Ca,9.715588700000012
1353,3,-1271.1328,Te,9.721079666666585
144,2,-1518.3488,Ba,9.7231455000001
1150,4,-1029.5696,C,9.723977249999962
311,3,-1360.5425,O,9.724219550000043
830,2,-1136.312,I,9.72512400000005
535,1,-1036.1414,Y,9.726283333333413
678,2,-1335.8658,B,9.726686583333276
574,22,-1500.8125,O,9.729619550000052
558,4,-1071.495,O,9.72981955000023
903,4,-968.53909,S,9.731512187500016
1329,10,-711.48333,Te,9.731759666666676
352,2,-1254.2083,B,9.732986583333286
125,2,-1196.6071,Ba,9.73334550000004
299,34,-1098.4659,Te,9.734179666666932
1354,3,-1273.3073,Te,9.738279666666813
875,1,-1304.6317,Mg,9.742195700000138
219,8,-1502.7713,C,9.744677249999995
1330,33,-1448.2242,Te,9.745679666666549
56,1,-1193.2933,Al,9.746553699999822
1100,2,-613.95681,Sr,9.748162099999943
1326,15,-1448.0875,Te,9.750879666666606
299,26,-1098.448,Te,9.75207966666676
217,4,-1198.8274,C,9.754677250000212
1326,21,-1448.083,Te,9.755379666666611
1328,32,-1448.1569,Te,9.75577966666674
1328,34,-1448.1566,Te,9.756079666666665
1235,1,-907.21384,Si,9.756606499999975
1325,34,-1448.1297,Te,9.758979666666846
515,3,-2109.5079,O,9.759419550000077
1330,32,-1448.21,Te,9.75987966666662
1201,4,-1968.1995,O,9.760519550000026
1328,42,-1448.1518,Te,9.760879666666597
1326,16,-1448.0768,Te,9.761579666666648
1328,33,-1448.1511,Te,9.761579666666648
1248,1,-1193.2128,Sr,9.764902099999972
1326,20,-1448.0723,Te,9.766079666666656
1328,39,-1448.1435,Te,9.769179666666789
1325,42,-1448.1193,Te,9.769379666666737
296,11,-543.21037,Te,9.76999966666665
298,8,-606.5999,Te,9.770049666666637
1247,2,-884.30992,C,9.771367250000026
1203,3,-1527.1987,O,9.77191955000012
1325,33,-1448.1161,Te,9.772579666666845
169,2,-769.96141,S,9.77383218749992
298,9,-606.59564,Te,9.774309666666682
557,3,-1070.2996,O,9.774319549999973
219,7,-1502.7414,C,9.774577249999991
219,10,-1502.7406,C,9.77537725000002
1330,26,-1448.1944,Te,9.77547966666657
311,4,-1360.4905,O,9.77621954999995
292,4,-970.95852,Te,9.778579666666587
1330,27,-1448.1907,Te,9.77917966666655
150,2,-1261.649,Ba,9.779645500000242
241,1,-888.46461,Ca,9.780068700000015
556,3,-1436.2005,O,9.780519550000236
1328,37,-1448.1318,Te,9.780879666666578
1325,30,-1448.1069,Te,9.781779666666807
1253,2,-1097.1324,Sr,9.784002099999952
518,7,-2122.4184,O,9.785619549999865
293,13,-542.18266,Te,9.7857796666666
99,2,-752.28148,Sn,9.786649450000027
1330,42,-1448.1822,Te,9.78767966666669
1328,46,-1448.1248,Te,9.78787966666664
295,4,-727.40693,Te,9.787889666666617
1328,30,-1448.124,Te,9.788679666666669
189,1,-1050.0884,Ba,9.797845499999994
323,3,-861.39374,Fe,9.799054899999987
235,1,-1157.9457,Ca,9.799588699999958
1329,9,-711.4135,Te,9.8015896666667
153,2,-1684.4233,Ba,9.802245500000026
1328,27,-1448.1104,Te,9.802279666666664
299,19,-1098.3977,Te,9.802379666666866
134,1,-1488.5224,Ba,9.803345499999978
537,3,-922.42265,Ga,9.805487000000085
1325,27,-1448.0819,Te,9.806779666666898
226,2,-1806.589,C,9.80687725000007
677,3,-1757.8376,B,9.807586583333205
1328,31,-1448.1017,Te,9.810979666666752
217,3,-1198.7709,C,9.811177250000128
1330,31,-1448.1578,Te,9.812079666666705
1328,38,-1448.0981,Te,9.81457966666676
817,2,-686.34831,Ca,9.81564870000011
1325,38,-1448.0726,Te,9.816079666666838
356,3,-1025.6389,Ge,9.81759080000029
1325,35,-1448.0704,Te,9.81827966666674
293,12,-542.14662,Te,9.82181966666667
1325,29,-1448.0661,Te,9.822579666666796
468,12,-1656.7351,O,9.82611954999993
1163,2,-762.83894,Mn,9.828116206896652
293,18,-542.13628,Te,9.832159666666598
1253,4,-1097.0817,Sr,9.83470209999996
1216,2,-853.73692,In,9.834780633333366
1330,29,-1448.1326,Te,9.837279666666744
299,22,-1098.3625,Te,9.837579666666898
186,1,-1050.0114,Ba,9.837745499999984
119,1,-895.95271,Ba,9.837765500000046
216,2,-893.96564,C,9.838727250000034
1338,1,-1004.4111,Sr,9.839202099999966
218,3,-1807.5269,C,9.840877249999949
1253,3,-1097.0721,Sr,9.844302099999824
299,25,-1098.3533,Te,9.846779666666862
1253,1,-1097.0696,Sr,9.846802099999875
1002,8,-1551.4395,Si,9.850226499999962
219,6,-1502.6626,C,9.853377249999994
1325,28,-1448.0332,Te,9.855479666666724
919,2,-1118.5785,Mg,9.856695699999818
117,1,-897.51113,Ba,9.856805500000064
111,1,-1116.674,B,9.857786583333336
379,6,-1119.3,Cr,9.858604000000014
219,9,-1502.6565,C,9.859477250000054
310,1,-695.28232,Ca,9.862578699999972
518,8,-2122.3413,O,9.862719549999838
719,1,-1259.1682,In,9.864440633333288
442,1,-873.29031,Ti,9.865051333333328
677,2,-1757.7796,B,9.865586583333195
1333,1,-1052.2097,Sr,9.86680209999986
1249,2,-885.29071,C,9.872547250000023
299,33,-1098.3195,Te,9.88057966666679
994,1,-1154.8789,Mn,9.886176206896607
1330,40,-1448.0824,Te,9.88747966666665
292,3,-970.84861,Te,9.8884896666666
3,3,-422.94919,As,9.888608000000032
294,8,-606.38272,Te,9.89091966666672
1136,1,-498.35825,P,9.892875000000004
178,1,-1036.0032,Ba,9.894845499999974
1277,1,-1673.427,Sr,9.895902100000058
251,2,-1126.7628,Mn,9.897376206896524
1188,2,-608.81135,Sr,9.898402099999998
1349,2,-1279.7852,Te,9.898479666666615
126,1,-897.04198,Ba,9.89849550000008
1344,1,-1345.062,Sr,9.898502100000089
377,1,-1116.732,Cr,9.899103999999852
120,1,-1010.3241,Ba,9.900345499999958
218,4,-1807.4662,C,9.901577249999946
147,1,-682.18152,Ba,9.901615500000048
1329,12,-711.31259,Te,9.9024996666667
215,1,-822.57913,Ca,9.902678700000138
301,1,-1258.7274,Ca,9.908888700000034
1263,10,-1280.4403,Cr,9.910703999999896
1037,2,-619.00063,Ca,9.91090870000005
1263,12,-1280.4381,Cr,9.9129039999998
1352,3,-1274.29,Te,9.913179666666792
110,1,-833.44242,B,9.915256583333417
1263,9,-1280.4351,Cr,9.915903999999957
296,12,-543.06353,Te,9.916839666666649
801,2,-608.31184,Sr,9.917122100000029
299,28,-1098.2785,Te,9.921579666666958
1263,7,-1280.4288,Cr,9.922203999999963
1263,11,-1280.4259,Cr,9.92510399999992
1246,1,-806.9979,Sr,9.925422099999992
1353,4,-1270.9237,Te,9.930179666666618
227,2,-1200.3257,C,9.930977249999842
293,10,-542.03687,Te,9.931569666666633
905,2,-1464.2336,S,9.932832187500026
1263,8,-1280.414,Cr,9.937003999999888
223,2,-1353.0062,C,9.943477250000116
303,1,-1260.5415,Ca,9.943788699999914
1330,37,-1448.0208,Te,9.949079666666648
297,6,-1468.4047,Te,9.949679666666723
875,2,-1296.8825,C,9.9503772500002
296,10,-543.02778,Te,9.952589666666654
1214,2,-1181.1281,Ga,9.952607000000173
678,1,-1337.7472,Fe,9.95287489999987
835,2,-988.85537,Mn,9.954106206896654
641,2,-609.50568,Sr,9.954312100000038
676,3,-1177.0221,B,9.96618658333341
1340,1,-1346.4079,Sr,9.968702099999971
1350,2,-1274.8655,Te,9.972879666666586
1270,1,-881.60152,Sr,9.973482099999956
1248,2,-1193.0022,Sr,9.975502100000083
1207,2,-1335.856,Cr,9.984504000000015
1241,2,-765.16155,P,9.987524999999891
1321,1,-867.14855,Sr,9.98862209999993
382,1,-1127.4806,Cr,9.9913039999999
357,7,-1025.341,Ge,9.993890800000145
357,8,-1025.336,Ge,9.998890800000028
179,1,-873.22823,Ba,10.001595500000008
1354,4,-1273.042,Te,10.003579666666838
1325,31,-1447.8806,Te,10.008079666666845
357,6,-1025.3213,Ge,10.013590799999974
299,21,-1098.1844,Te,10.015679666666756
169,1,-771.92256,Ba,10.017795500000034
294,9,-606.25464,Te,10.018999666666671
299,36,-1098.1804,Te,10.019679666666889
357,5,-1025.313,Ge,10.021890799999936
297,5,-1468.3315,Te,10.022879666666768
1330,38,-1447.9455,Te,10.02437966666662
872,1,-1090.3508,Mg,10.025095700000064
890,2,-797.92911,Ge,10.0292007999999
679,2,-1757.5593,B,10.033986583333444
676,2,-1179.0609,Fe,10.034974899999952
1293,1,-653.80606,Sr,10.038082099999995
1328,26,-1447.8659,Te,10.04677966666668
296,16,-542.93129,Te,10.049079666666673
1325,26,-1447.8374,Te,10.051279666666916
1220,1,-1232.8148,Sc,10.055650000000014
1247,1,-891.50852,Sr,10.0560921
1326,18,-1447.7801,Te,10.058279666666747
1325,37,-1447.8298,Te,10.058879666666826
1275,1,-682.94162,Sr,10.059652099999994
886,4,-1496.5607,Fe,10.064274899999871
293,15,-541.9026,Te,10.065839666666648
1351,2,-1272.5251,Te,10.068979666666792
1249,1,-892.57742,Sr,10.069162099999971
523,1,-897.21711,Y,10.072573333333366
1276,1,-766.73495,Sr,10.07790209999996
138,1,-699.44919,Ba,10.081805499999971
144,12,-1515.3055,Ge,10.08429080000019
122,1,-1810.5877,Ba,10.08814550000011
313,2,-1355.1503,Ca,10.08828870000002
313,1,-1355.1491,Ca,10.089488699999947
743,2,-634.8649,Ca,10.09282870000004
241,2,-885.58343,Ge,10.09705079999992
299,20,-1098.097,Te,10.103079666666872
1343,1,-1347.3508,Sr,10.112802099999952
532,1,-903.42104,Y,10.113453333333382
951,1,-1370.7702,Mg,10.113795700000082
1292,3,-653.25999,Sr,10.125582099999974
376,15,-1123.7318,Cr,10.127103999999918
182,3,-720.99108,Ba,10.128045500000098
554,1,-890.26284,Y,10.133543333333364
1328,29,-1447.7716,Te,10.141079666666656
236,1,-709.11608,Ca,10.141678700000057
298,6,-606.22804,Te,10.14190966666672
1242,1,-677.74919,Sr,10.14623210000002
1013,2,-1273.2423,Sn,10.155659450000256
561,1,-1208.2592,Y,10.1565833333334
1319,1,-1035.6287,Sr,10.163202100000037
1151,2,-632.63011,Ca,10.164058700000057
939,1,-852.9974,Mg,10.16559570000004
382,16,-1127.3019,Cr,10.170004000000064
219,3,-1509.4691,Ca,10.173188700000082
1289,1,-876.61121,Sr,10.175122099999951
296,17,-542.79202,Te,10.188349666666682
238,1,-1041.9819,Ca,10.188988699999982
1226,1,-1346.6098,Sc,10.199950000000172
676,4,-1176.7617,B,10.2265865833333
294,6,-606.04488,Te,10.228759666666631
1292,2,-653.15612,Sr,10.229452100000003
224,1,-1204.9633,Ca,10.235788700000056
624,2,-582.05317,Mg,10.236225699999975
889,2,-992.3953,Fe,10.237474899999938
128,1,-662.22798,Ba,10.239745500000026
1318,1,-1167.8699,Sr,10.242602100000113
219,1,-1509.3926,Ca,10.249688700000206
956,2,-546.24452,V,10.262877200000048
896,2,-1079.0415,Mn,10.26397620689636
226,1,-1813.2467,Ca,10.275488700000096
218,1,-1814.2153,Ca,10.27878869999995
384,1,-1097.1062,Cr,10.27910399999996
251,1,-1131.3277,Ca,10.286688700000012
302,1,-1262.524,Ca,10.291988700000276
1320,1,-1037.3066,Sr,10.294502100000043
468,4,-1651.7311,V,10.2951872000001
299,27,-1097.9029,Te,10.297179666666809
1018,1,-1113.4313,Mn,10.302576206896449
216,1,-900.6272,Ca,10.303478700000028
529,1,-1126.567,Y,10.30628333333334
1187,2,-715.21922,Sn,10.310819450000054
1291,3,-875.10287,Sr,10.31344209999986
1267,1,-932.69226,Sr,10.316102099999966
1291,4,-875.09968,Sr,10.31663209999988
182,1,-720.79998,Ba,10.319145500000104
1329,5,-712.58936,Sr,10.324252099999969
1250,1,-1199.4836,Sr,10.326202100000046
217,2,-1205.3791,Ca,10.329288700000006
294,2,-607.27862,Ca,10.33652870000003
217,1,-1205.3686,Ca,10.3397887000001
1292,1,-653.0393,Sr,10.346272099999965
1266,1,-705.23288,Sr,10.347622099999969
1267,2,-932.66072,Sr,10.34764210000003
580,2,-1001.0931,Cr,10.350203999999962
1268,2,-932.53637,Sr,10.352382099999886
218,2,-1814.1417,Ca,10.35238870000012
516,3,-1566.5678,B,10.370986583333432
516,2,-1566.566,B,10.372786583333436
223,1,-1359.7023,Ca,10.37368870000023
227,1,-1207.0069,Ca,10.376088699999857
219,4,-1509.2644,Ca,10.377888700000083
195,6,-732.20823,V,10.382097199999976
311,1,-1359.5578,Ca,10.382688700000015
1326,6,-1449.154,Sr,10.38290209999991
268,1,-969.50307,Ca,10.38846870000009
882,2,-811.72714,Cr,10.389954000000102
1273,1,-777.83337,Sr,10.394992099999968
298,2,-607.31488,Ca,10.396578700000076
519,2,-2092.9489,B,10.397586583333576
551,1,-1285.4634,Y,10.409483333333355
305,1,-937.72118,Ca,10.410578700000087
1337,1,-695.00649,Sr,10.421772099999998
219,5,-1509.2189,Ca,10.423388700000032
2,12,-1305.4643,As,10.425698000000011
176,1,-1199.0428,Ba,10.431545500000084
1330,6,-1449.2342,Sr,10.434202099999766
1236,4,-1118.2112,B,10.438586583333516
1328,7,-1449.1714,Sr,10.439802099999952
1328,6,-1449.1701,Sr,10.441102099999853
1330,7,-1449.2272,Sr,10.441202099999828
1327,6,-718.63713,Sr,10.451732099999958
1240,4,-743.57981,Ge,10.45208080000009
1328,4,-1449.1461,Sr,10.465102099999967
1325,7,-1449.1152,Sr,10.472002100000054
1325,4,-1449.1147,Sr,10.472502099999929
1325,6,-1449.1136,Sr,10.473602100000107
1330,11,-1449.1947,Sr,10.473702099999857
246,1,-1064.9693,Ca,10.47718870000017
1330,4,-1449.1894,Sr,10.479002099999889
637,2,-652.15482,S,10.483932187500043
1328,11,-1449.1184,Sr,10.492802099999835
1326,4,-1449.0421,Sr,10.494802100000015
1325,11,-1449.0868,Sr,10.500402099999974
267,1,-971.30401,Ca,10.506508700000154
296,7,-543.81491,Ca,10.506968700000016
1240,5,-743.51607,Ge,10.515820800000029
183,2,-1197.827,Ti,10.519531333333362
1240,6,-743.49302,Ge,10.53887080000004
657,2,-1364.9806,Ge,10.548990799999956
2,8,-1305.3327,As,10.557298000000172
369,2,-1518.3898,Sn,10.558159450000176
284,1,-1185.5442,Ca,10.558188700000072
1331,1,-964.07094,Sr,10.558362100000068
945,2,-1160.0735,Mg,10.5782956999999
330,5,-896.4952,Ge,10.589890800000036
719,2,-1254.592,B,10.59048658333336
2,7,-1305.2969,As,10.593098000000056
2,10,-1305.2941,As,10.595898000000034
1315,1,-1807.9122,Sr,10.597202100000004
461,1,-1298.7871,V,10.601987200000169
468,8,-1650.5502,Cr,10.603204000000003
372,1,-1454.652,Cr,10.617003999999952
1245,2,-1133.0706,B,10.618386583333404
1329,1,-712.29493,Sr,10.6186821
659,3,-1358.918,Ge,10.619190800000297
212,2,-851.54456,B,10.622516583333322
294,1,-606.98947,Ca,10.625678700000094
219,2,-1509.0108,Ca,10.63148870000009
285,1,-1052.5972,Ca,10.63148870000009
1327,5,-718.45449,Sr,10.63437209999995
455,1,-1472.0595,V,10.646187199999986
176,2,-1198.8201,Ba,10.654245500000115
2,11,-1305.2344,As,10.655598000000056
235,2,-1152.006,Cr,10.65770399999974
515,2,-2103.6309,B,10.659386583333344
182,2,-720.45795,Ba,10.661175500000128
885,2,-1118.2799,Fe,10.664774899999884
292,2,-971.41246,Ca,10.666148700000008
655,2,-904.6753,Ge,10.67947079999999
292,1,-971.39533,Ca,10.683278700000074
307,2,-1201.2945,V,10.685287200000175
298,1,-607.02552,Ca,10.685938700000063
181,1,-721.64355,Ba,10.693735500000004
872,3,-1084.6137,B,10.696686583333303
60,1,-928.32043,Al,10.69827369999996
1236,2,-1120.5468,Sn,10.699859450000076
329,2,-429.48636,Ge,10.7006308
299,12,-1098.839,Ca,10.702588700000206
468,10,-1655.8565,O,10.704719549999936
694,2,-1052.2562,Sn,10.70515945000011
881,2,-1101.3222,Cr,10.71420399999988
294,3,-606.89288,Ca,10.722268700000086
171,1,-722.22498,Ba,10.724015500000064
886,3,-1495.8989,Fe,10.726074899999958
2,9,-1305.1507,As,10.73929800000019
517,2,-1570.4739,B,10.757686583333452
298,3,-606.95165,Ca,10.75980870000012
296,8,-543.56181,Ca,10.760068700000032
243,1,-530.52462,Ca,10.765928700000018
245,2,-1612.3767,Ca,10.767388700000083
296,1,-543.55186,Ca,10.770018700000035
1329,3,-712.14297,Sr,10.770642100000032
296,2,-543.54683,Ca,10.77504870000007
296,3,-543.5409,Ca,10.780978700000103
327,2,-884.38523,Ge,10.787090799999987
144,11,-1514.5975,Ge,10.792290800000046
144,8,-1514.5974,Ge,10.79239080000002
1326,8,-1448.7421,Sr,10.79480209999997
1327,1,-718.29186,Sr,10.797002099999872
294,4,-606.8094,Ca,10.805748700000096
1326,12,-1448.7285,Sr,10.808402099999968
1330,5,-1448.8596,Sr,10.808802099999866
1,2,-983.92122,As,10.809008000000064
274,2,-1826.0275,Ca,10.80918870000005
1330,22,-1448.859,Sr,10.809402099999945
1326,7,-1448.7272,Sr,10.809702099999868
293,4,-542.49915,Ca,10.810798700000078
640,2,-693.15718,Sn,10.817039450000038
1330,9,-1448.8511,Sr,10.81730209999978
1328,9,-1448.7927,Sr,10.818502099999932
1325,9,-1448.7677,Sr,10.819502099999909
872,4,-1084.4908,B,10.819586583333376
1311,1,-717.80096,Sr,10.820412099999883
243,3,-530.46988,Ca,10.820668700000056
1328,16,-1448.7874,Sr,10.823802099999966
1327,2,-718.26328,Sr,10.825582099999906
1326,5,-1448.7068,Sr,10.830102099999976
299,6,-1098.7104,Ca,10.831188700000212
1330,14,-1448.8351,Sr,10.833302099999855
1204,1,-918.34769,Sc,10.833380000000147
299,11,-1098.7073,Ca,10.834288700000116
1327,3,-718.25285,Sr,10.836012099999948
1330,16,-1448.831,Sr,10.837402099999965
1328,14,-1448.7737,Sr,10.837502099999938
1228,1,-811.83667,Si,10.841046499999948
1328,20,-1448.7698,Sr,10.841402099999868
296,9,-543.47991,Ca,10.841968700000052
1325,20,-1448.7452,Sr,10.842002099999943
1325,22,-1448.7452,Sr,10.842002099999943
293,1,-542.46643,Ca,10.843518700000118
559,2,-1140.8582,Y,10.847583333333432
296,5,-543.47402,Ca,10.847858700000074
1325,5,-1448.7381,Sr,10.849102099999982
1328,22,-1448.7617,Sr,10.84950209999988
298,4,-606.85952,Ca,10.85193870000012
295,2,-727.6812,Ca,10.855128700000025
1328,5,-1448.7557,Sr,10.855502099999969
1330,8,-1448.8118,Sr,10.856602099999918
1330,23,-1448.8112,Sr,10.857202099999768
1330,20,-1448.8096,Sr,10.85880209999982
175,1,-896.83415,Ba,10.85949549999998
1325,16,-1448.7268,Sr,10.8604021000001
295,1,-727.67363,Ca,10.86269870000001
1328,23,-1448.7475,Sr,10.863702099999957
1137,1,-488.03362,P,10.864924999999973
1325,14,-1448.7216,Sr,10.865602099999933
1328,8,-1448.7429,Sr,10.868302099999935
177,2,-898.02434,Ba,10.87561549999998
1329,6,-712.03616,Sr,10.877452100000028
296,4,-543.44242,Ca,10.8794587000001
1002,7,-1550.4072,Si,10.882526499999813
1325,8,-1448.7044,Sr,10.882802099999935
1325,23,-1448.703,Sr,10.88420210000004
1326,10,-1448.6514,Sr,10.88550209999994
299,4,-1098.651,Ca,10.89058870000008
1325,2,-1448.6931,Sr,10.894102100000056
1326,2,-1448.6417,Sr,10.895202100000006
299,5,-1098.6458,Ca,10.89578870000014
294,5,-606.71825,Ca,10.896898700000063
1328,2,-1448.7118,Sr,10.89940209999986
1330,24,-1448.7666,Sr,10.90180209999994
297,3,-1468.7938,Ca,10.90208870000015
553,1,-892.22444,Y,10.903073333333396
1325,1,-1448.6841,Sr,10.90310210000007
1325,24,-1448.6804,Sr,10.90680210000005
1272,4,-1597.6256,Sr,10.910002099999929
1328,1,-1448.6984,Sr,10.912802099999908
1330,13,-1448.7554,Sr,10.913002099999858
1328,24,-1448.6961,Sr,10.915102100000013
1325,18,-1448.6701,Sr,10.917102099999966
177,1,-897.98253,Ba,10.917425500000036
1330,18,-1448.7502,Sr,10.918202099999917
299,16,-1098.6221,Ca,10.919488700000102
1328,19,-1448.6857,Sr,10.925502099999903
293,9,-542.38357,Ca,10.9263787000001
1328,13,-1448.6842,Sr,10.927002099999982
1330,2,-1448.7388,Sr,10.929602099999784
1330,1,-1448.7364,Sr,10.932002099999863
293,7,-542.36987,Ca,10.940078700000072
1330,19,-1448.726,Sr,10.942402099999754
298,5,-606.76899,Ca,10.942468700000065
243,2,-530.34587,Ca,10.944678700000054
1325,13,-1448.6422,Sr,10.94500210000001
1325,19,-1448.6413,Sr,10.945902100000012
1328,18,-1448.6641,Sr,10.947102099999938
143,1,-791.14496,Ba,10.94738550000011
297,2,-1468.7464,Ca,10.949488700000074
243,6,-527.77162,Ge,10.954730799999991
518,3,-2116.2717,B,10.955286583333418
144,9,-1514.4279,Ge,10.96189080000022
1326,1,-1448.5733,Sr,10.963602099999887
1326,13,-1448.5673,Sr,10.969602099999976
296,6,-543.35207,Ca,10.969808700000044
1312,1,-717.84658,Sr,10.975842099999907
378,2,-1121.5142,Cr,10.9759039999999
973,4,-1099.7106,O,10.977419549999922
299,13,-1098.5489,Ca,10.992688700000144
368,2,-1001.2779,Sn,10.995359450000024
518,4,-2116.2227,B,11.004286583333396
416,1,-1309.9322,Ti,11.008731333333344
1317,1,-1199.1498,Sr,11.01940209999998
178,2,-1032.7052,Sn,11.020959449999964
299,17,-1098.5192,Ca,11.022388700000192
553,2,-892.10025,Y,11.027263333333394
1203,2,-1520.9637,B,11.029886583333337
457,1,-1020.3,V,11.037087200000087
1185,2,-743.87639,Sb,11.039357299999892
1329,4,-711.86898,Sr,11.044632100000058
1272,5,-1597.4859,Sr,11.049702100000104
293,3,-542.25781,Ca,11.052138700000114
382,5,-1126.4196,Cr,11.05230400000005
293,8,-542.25687,Ca,11.053078700000016
299,9,-1098.4722,Ca,11.069388700000218
299,3,-1098.4657,Ca,11.075888700000178
1317,2,-1199.0922,Sr,11.077002099999843
897,2,-1226.5658,Mn,11.081576206896443
293,2,-542.22595,Ca,11.083998700000052
299,7,-1098.4492,Ca,11.092388700000129
299,14,-1098.4448,Ca,11.09678870000016
38,2,-668.81448,Al,11.097863699999948
230,4,-739.38585,O,11.105259550000028
299,2,-1098.436,Ca,11.105588700000226
246,2,-1061.7728,Ge,11.10949080000023
1328,15,-1448.4967,Sr,11.114502099999982
179,2,-869.94034,Sn,11.117599450000055
1330,3,-1448.5425,Sr,11.125902099999848
293,5,-542.18285,Ca,11.127098700000031
1272,3,-1597.4037,Sr,11.131902099999934
